IP:PORT, LOSS, DELAY
162.159.195.197:2408,0.00%,169 ms
162.159.195.202:859,0.00%,169 ms
162.159.195.202:1387,0.00%,169 ms
162.159.195.204:7152,0.00%,169 ms
162.159.195.226:8742,0.00%,169 ms
162.159.195.239:1387,0.00%,169 ms
162.159.192.21:854,0.00%,170 ms
162.159.192.23:955,0.00%,170 ms
162.159.192.32:942,0.00%,170 ms
162.159.192.36:890,0.00%,170 ms
162.159.192.38:8742,0.00%,170 ms
162.159.192.39:8742,0.00%,170 ms
162.159.192.41:8742,0.00%,170 ms
162.159.192.46:859,0.00%,170 ms
162.159.192.46:955,0.00%,170 ms
162.159.192.53:854,0.00%,170 ms
162.159.192.56:3854,0.00%,170 ms
162.159.192.57:2408,0.00%,170 ms
162.159.192.66:8742,0.00%,170 ms
162.159.192.73:854,0.00%,170 ms
162.159.192.74:942,0.00%,170 ms
162.159.192.78:890,0.00%,170 ms
162.159.192.80:890,0.00%,170 ms
162.159.192.85:859,0.00%,170 ms
162.159.192.88:859,0.00%,170 ms
162.159.192.88:942,0.00%,170 ms
162.159.192.91:955,0.00%,170 ms
162.159.192.97:3854,0.00%,170 ms
162.159.192.100:8742,0.00%,170 ms
162.159.192.110:854,0.00%,170 ms
162.159.192.114:3854,0.00%,170 ms
162.159.192.116:955,0.00%,170 ms
162.159.192.116:1387,0.00%,170 ms
162.159.192.124:1387,0.00%,170 ms
162.159.192.125:955,0.00%,170 ms
162.159.192.126:8742,0.00%,170 ms
162.159.192.141:7152,0.00%,170 ms
162.159.192.143:3854,0.00%,170 ms
162.159.192.143:854,0.00%,170 ms
162.159.192.147:955,0.00%,170 ms
162.159.192.147:2408,0.00%,170 ms
162.159.192.154:955,0.00%,170 ms
162.159.192.155:7152,0.00%,170 ms
162.159.192.155:1018,0.00%,170 ms
162.159.192.159:890,0.00%,170 ms
162.159.192.159:2408,0.00%,170 ms
162.159.192.160:7152,0.00%,170 ms
162.159.192.160:3854,0.00%,170 ms
162.159.192.160:2408,0.00%,170 ms
162.159.192.161:1018,0.00%,170 ms
162.159.192.161:8742,0.00%,170 ms
162.159.192.161:2408,0.00%,170 ms
162.159.192.195:3854,0.00%,170 ms
162.159.192.197:859,0.00%,170 ms
162.159.192.218:854,0.00%,170 ms
162.159.192.227:859,0.00%,170 ms
162.159.192.227:1387,0.00%,170 ms
162.159.192.230:890,0.00%,170 ms
162.159.192.235:2408,0.00%,170 ms
162.159.192.242:890,0.00%,170 ms
162.159.192.243:854,0.00%,170 ms
162.159.192.244:955,0.00%,170 ms
162.159.192.248:955,0.00%,170 ms
162.159.192.249:955,0.00%,170 ms
162.159.192.252:854,0.00%,170 ms
162.159.195.0:890,0.00%,170 ms
162.159.195.13:7152,0.00%,170 ms
162.159.195.13:1018,0.00%,170 ms
162.159.195.24:854,0.00%,170 ms
162.159.195.26:955,0.00%,170 ms
162.159.195.27:2408,0.00%,170 ms
162.159.195.28:8742,0.00%,170 ms
162.159.195.31:955,0.00%,170 ms
162.159.195.41:7152,0.00%,170 ms
162.159.195.41:2408,0.00%,170 ms
162.159.195.44:3854,0.00%,170 ms
162.159.195.57:890,0.00%,170 ms
162.159.195.65:1018,0.00%,170 ms
162.159.195.74:955,0.00%,170 ms
162.159.195.79:955,0.00%,170 ms
162.159.195.79:3854,0.00%,170 ms
162.159.195.81:854,0.00%,170 ms
162.159.195.82:7152,0.00%,170 ms
162.159.195.90:2408,0.00%,170 ms
162.159.195.91:2408,0.00%,170 ms
162.159.195.92:890,0.00%,170 ms
162.159.195.98:890,0.00%,170 ms
162.159.195.98:854,0.00%,170 ms
162.159.195.99:8742,0.00%,170 ms
162.159.195.100:8742,0.00%,170 ms
162.159.195.104:2408,0.00%,170 ms
162.159.195.110:3854,0.00%,170 ms
162.159.195.116:942,0.00%,170 ms
162.159.195.117:854,0.00%,170 ms
162.159.195.118:854,0.00%,170 ms
162.159.195.127:1018,0.00%,170 ms
162.159.195.129:3854,0.00%,170 ms
162.159.195.136:8742,0.00%,170 ms
162.159.195.137:890,0.00%,170 ms
162.159.195.146:890,0.00%,170 ms
162.159.195.146:942,0.00%,170 ms
162.159.195.156:1387,0.00%,170 ms
162.159.195.164:859,0.00%,170 ms
162.159.195.164:2408,0.00%,170 ms
162.159.195.169:8742,0.00%,170 ms
162.159.195.170:8742,0.00%,170 ms
162.159.195.173:859,0.00%,170 ms
162.159.195.177:955,0.00%,170 ms
162.159.195.178:8742,0.00%,170 ms
162.159.195.178:2408,0.00%,170 ms
162.159.195.179:955,0.00%,170 ms
162.159.195.180:955,0.00%,170 ms
162.159.195.182:854,0.00%,170 ms
162.159.195.184:3854,0.00%,170 ms
162.159.195.185:890,0.00%,170 ms
162.159.195.191:1018,0.00%,170 ms
162.159.195.193:1018,0.00%,170 ms
162.159.195.193:1387,0.00%,170 ms
162.159.195.197:859,0.00%,170 ms
162.159.195.202:1018,0.00%,170 ms
162.159.195.209:890,0.00%,170 ms
162.159.195.213:8742,0.00%,170 ms
162.159.195.228:1018,0.00%,170 ms
162.159.195.253:3854,0.00%,170 ms
162.159.192.0:942,0.00%,171 ms
162.159.192.0:1387,0.00%,171 ms
162.159.192.11:942,0.00%,171 ms
162.159.192.11:955,0.00%,171 ms
162.159.192.12:942,0.00%,171 ms
162.159.192.16:955,0.00%,171 ms
162.159.192.33:942,0.00%,171 ms
162.159.192.53:1018,0.00%,171 ms
162.159.192.58:7152,0.00%,171 ms
162.159.192.67:7152,0.00%,171 ms
162.159.192.67:890,0.00%,171 ms
162.159.192.67:942,0.00%,171 ms
162.159.192.70:3854,0.00%,171 ms
162.159.192.79:7152,0.00%,171 ms
162.159.192.81:7152,0.00%,171 ms
162.159.192.82:1018,0.00%,171 ms
162.159.192.88:7152,0.00%,171 ms
162.159.192.97:854,0.00%,171 ms
162.159.192.98:1018,0.00%,171 ms
162.159.192.98:854,0.00%,171 ms
162.159.192.99:8742,0.00%,171 ms
162.159.192.113:859,0.00%,171 ms
162.159.192.114:1387,0.00%,171 ms
162.159.192.121:1018,0.00%,171 ms
162.159.192.131:2408,0.00%,171 ms
162.159.192.136:955,0.00%,171 ms
162.159.192.140:1018,0.00%,171 ms
162.159.192.142:2408,0.00%,171 ms
162.159.192.147:854,0.00%,171 ms
162.159.192.152:1387,0.00%,171 ms
162.159.192.153:7152,0.00%,171 ms
162.159.192.159:3854,0.00%,171 ms
162.159.192.160:1018,0.00%,171 ms
162.159.192.161:942,0.00%,171 ms
162.159.192.183:859,0.00%,171 ms
162.159.192.197:890,0.00%,171 ms
162.159.192.197:955,0.00%,171 ms
162.159.192.203:3854,0.00%,171 ms
162.159.192.209:890,0.00%,171 ms
162.159.192.232:955,0.00%,171 ms
162.159.192.234:7152,0.00%,171 ms
162.159.192.234:1387,0.00%,171 ms
162.159.192.234:2408,0.00%,171 ms
162.159.192.238:942,0.00%,171 ms
162.159.192.238:1018,0.00%,171 ms
162.159.192.239:890,0.00%,171 ms
162.159.192.242:942,0.00%,171 ms
162.159.192.245:854,0.00%,171 ms
162.159.192.248:890,0.00%,171 ms
162.159.192.250:859,0.00%,171 ms
162.159.192.253:2408,0.00%,171 ms
162.159.195.28:7152,0.00%,171 ms
162.159.195.29:1387,0.00%,171 ms
162.159.195.31:942,0.00%,171 ms
162.159.195.38:7152,0.00%,171 ms
162.159.195.56:955,0.00%,171 ms
162.159.195.65:8742,0.00%,171 ms
162.159.195.65:3854,0.00%,171 ms
162.159.195.68:7152,0.00%,171 ms
162.159.195.79:8742,0.00%,171 ms
162.159.195.82:890,0.00%,171 ms
162.159.195.83:890,0.00%,171 ms
162.159.195.97:7152,0.00%,171 ms
162.159.195.112:3854,0.00%,171 ms
162.159.195.116:859,0.00%,171 ms
162.159.195.117:890,0.00%,171 ms
162.159.195.117:859,0.00%,171 ms
162.159.195.122:2408,0.00%,171 ms
162.159.195.126:1387,0.00%,171 ms
162.159.195.143:2408,0.00%,171 ms
162.159.195.146:8742,0.00%,171 ms
162.159.195.146:854,0.00%,171 ms
162.159.195.147:859,0.00%,171 ms
162.159.195.152:890,0.00%,171 ms
162.159.195.152:955,0.00%,171 ms
162.159.195.159:859,0.00%,171 ms
162.159.195.169:3854,0.00%,171 ms
162.159.195.176:2408,0.00%,171 ms
162.159.195.178:854,0.00%,171 ms
162.159.195.180:2408,0.00%,171 ms
162.159.195.183:955,0.00%,171 ms
162.159.195.196:3854,0.00%,171 ms
162.159.195.199:2408,0.00%,171 ms
162.159.195.204:1018,0.00%,171 ms
162.159.195.211:1387,0.00%,171 ms
162.159.195.216:859,0.00%,171 ms
162.159.195.218:7152,0.00%,171 ms
162.159.195.221:859,0.00%,171 ms
162.159.195.226:2408,0.00%,171 ms
162.159.195.232:1018,0.00%,171 ms
162.159.195.242:2408,0.00%,171 ms
162.159.195.247:942,0.00%,171 ms
162.159.192.21:2408,0.00%,172 ms
162.159.192.25:7152,0.00%,172 ms
162.159.192.30:854,0.00%,172 ms
162.159.192.31:942,0.00%,172 ms
162.159.192.33:955,0.00%,172 ms
162.159.192.39:859,0.00%,172 ms
162.159.192.48:1387,0.00%,172 ms
162.159.192.59:7152,0.00%,172 ms
162.159.192.78:942,0.00%,172 ms
162.159.192.87:8742,0.00%,172 ms
162.159.192.89:3854,0.00%,172 ms
162.159.192.92:859,0.00%,172 ms
162.159.192.108:859,0.00%,172 ms
162.159.192.119:942,0.00%,172 ms
162.159.192.125:1018,0.00%,172 ms
162.159.192.152:1018,0.00%,172 ms
162.159.192.154:8742,0.00%,172 ms
162.159.192.159:1387,0.00%,172 ms
162.159.192.160:1387,0.00%,172 ms
162.159.192.167:1387,0.00%,172 ms
162.159.192.167:3854,0.00%,172 ms
162.159.192.183:8742,0.00%,172 ms
162.159.192.195:854,0.00%,172 ms
162.159.192.227:955,0.00%,172 ms
162.159.192.227:854,0.00%,172 ms
162.159.192.241:3854,0.00%,172 ms
162.159.192.241:2408,0.00%,172 ms
162.159.192.242:7152,0.00%,172 ms
162.159.192.244:7152,0.00%,172 ms
162.159.192.247:854,0.00%,172 ms
162.159.192.247:2408,0.00%,172 ms
162.159.192.248:1018,0.00%,172 ms
162.159.192.248:1387,0.00%,172 ms
162.159.192.248:2408,0.00%,172 ms
162.159.195.0:955,0.00%,172 ms
162.159.195.6:7152,0.00%,172 ms
162.159.195.15:890,0.00%,172 ms
162.159.195.23:854,0.00%,172 ms
162.159.195.29:955,0.00%,172 ms
162.159.195.33:3854,0.00%,172 ms
162.159.195.51:8742,0.00%,172 ms
162.159.195.61:7152,0.00%,172 ms
162.159.195.63:1018,0.00%,172 ms
162.159.195.68:859,0.00%,172 ms
162.159.195.81:8742,0.00%,172 ms
162.159.195.81:3854,0.00%,172 ms
162.159.195.91:942,0.00%,172 ms
162.159.195.97:859,0.00%,172 ms
162.159.195.113:2408,0.00%,172 ms
162.159.195.117:3854,0.00%,172 ms
162.159.195.127:8742,0.00%,172 ms
162.159.195.136:955,0.00%,172 ms
162.159.195.149:1018,0.00%,172 ms
162.159.195.160:1387,0.00%,172 ms
162.159.195.171:1387,0.00%,172 ms
162.159.195.172:854,0.00%,172 ms
162.159.195.172:2408,0.00%,172 ms
162.159.195.174:955,0.00%,172 ms
162.159.195.180:942,0.00%,172 ms
162.159.195.203:8742,0.00%,172 ms
162.159.195.220:1387,0.00%,172 ms
162.159.195.222:1387,0.00%,172 ms
162.159.195.222:8742,0.00%,172 ms
162.159.195.228:859,0.00%,172 ms
162.159.195.235:8742,0.00%,172 ms
162.159.192.20:1018,0.00%,173 ms
162.159.192.25:890,0.00%,173 ms
162.159.192.26:1018,0.00%,173 ms
162.159.192.34:859,0.00%,173 ms
162.159.192.38:7152,0.00%,173 ms
162.159.192.42:1387,0.00%,173 ms
162.159.192.51:1387,0.00%,173 ms
162.159.192.58:942,0.00%,173 ms
162.159.192.59:955,0.00%,173 ms
162.159.192.61:955,0.00%,173 ms
162.159.192.77:859,0.00%,173 ms
162.159.192.79:955,0.00%,173 ms
162.159.192.79:1018,0.00%,173 ms
162.159.192.81:890,0.00%,173 ms
162.159.192.84:3854,0.00%,173 ms
162.159.192.91:3854,0.00%,173 ms
162.159.192.112:1387,0.00%,173 ms
162.159.192.114:942,0.00%,173 ms
162.159.192.116:859,0.00%,173 ms
162.159.192.130:955,0.00%,173 ms
162.159.192.132:890,0.00%,173 ms
162.159.192.132:955,0.00%,173 ms
162.159.192.133:2408,0.00%,173 ms
162.159.192.140:3854,0.00%,173 ms
162.159.192.171:1018,0.00%,173 ms
162.159.192.172:1018,0.00%,173 ms
162.159.192.228:3854,0.00%,173 ms
162.159.192.230:8742,0.00%,173 ms
162.159.192.234:890,0.00%,173 ms
162.159.195.0:859,0.00%,173 ms
162.159.195.26:854,0.00%,173 ms
162.159.195.29:1018,0.00%,173 ms
162.159.195.45:1018,0.00%,173 ms
162.159.195.47:854,0.00%,173 ms
162.159.195.53:1387,0.00%,173 ms
162.159.195.61:2408,0.00%,173 ms
162.159.195.71:2408,0.00%,173 ms
162.159.195.90:890,0.00%,173 ms
162.159.195.97:1018,0.00%,173 ms
162.159.195.104:1387,0.00%,173 ms
162.159.195.106:955,0.00%,173 ms
162.159.195.108:854,0.00%,173 ms
162.159.195.128:955,0.00%,173 ms
162.159.195.128:2408,0.00%,173 ms
162.159.195.129:8742,0.00%,173 ms
162.159.195.131:859,0.00%,173 ms
162.159.195.132:8742,0.00%,173 ms
162.159.195.137:859,0.00%,173 ms
162.159.195.143:854,0.00%,173 ms
162.159.195.153:854,0.00%,173 ms
162.159.195.161:7152,0.00%,173 ms
162.159.195.168:859,0.00%,173 ms
162.159.195.170:890,0.00%,173 ms
162.159.195.173:1018,0.00%,173 ms
162.159.195.175:3854,0.00%,173 ms
162.159.195.184:890,0.00%,173 ms
162.159.195.202:955,0.00%,173 ms
162.159.195.219:1018,0.00%,173 ms
162.159.195.220:8742,0.00%,173 ms
162.159.195.233:2408,0.00%,173 ms
162.159.192.0:859,0.00%,174 ms
162.159.192.13:955,0.00%,174 ms
162.159.192.17:859,0.00%,174 ms
162.159.192.17:8742,0.00%,174 ms
162.159.192.24:1387,0.00%,174 ms
162.159.192.24:854,0.00%,174 ms
162.159.192.25:942,0.00%,174 ms
162.159.192.29:1018,0.00%,174 ms
162.159.192.32:1387,0.00%,174 ms
162.159.192.34:955,0.00%,174 ms
162.159.192.42:859,0.00%,174 ms
162.159.192.53:7152,0.00%,174 ms
162.159.192.56:942,0.00%,174 ms
162.159.192.59:3854,0.00%,174 ms
162.159.192.69:854,0.00%,174 ms
162.159.192.79:8742,0.00%,174 ms
162.159.192.79:2408,0.00%,174 ms
162.159.192.80:859,0.00%,174 ms
162.159.192.84:859,0.00%,174 ms
162.159.192.84:854,0.00%,174 ms
162.159.192.87:1387,0.00%,174 ms
162.159.192.88:1387,0.00%,174 ms
162.159.192.91:8742,0.00%,174 ms
162.159.192.91:854,0.00%,174 ms
162.159.192.97:7152,0.00%,174 ms
162.159.192.103:2408,0.00%,174 ms
162.159.192.112:890,0.00%,174 ms
162.159.192.133:1387,0.00%,174 ms
162.159.192.133:8742,0.00%,174 ms
162.159.192.140:854,0.00%,174 ms
162.159.192.144:7152,0.00%,174 ms
162.159.192.150:8742,0.00%,174 ms
162.159.192.152:3854,0.00%,174 ms
162.159.192.159:8742,0.00%,174 ms
162.159.192.160:8742,0.00%,174 ms
162.159.192.163:890,0.00%,174 ms
162.159.192.168:1018,0.00%,174 ms
162.159.192.168:854,0.00%,174 ms
162.159.192.171:955,0.00%,174 ms
162.159.192.172:3854,0.00%,174 ms
162.159.192.200:3854,0.00%,174 ms
162.159.192.226:859,0.00%,174 ms
162.159.192.227:942,0.00%,174 ms
162.159.192.248:859,0.00%,174 ms
162.159.195.25:7152,0.00%,174 ms
162.159.195.26:1018,0.00%,174 ms
162.159.195.44:854,0.00%,174 ms
162.159.195.54:7152,0.00%,174 ms
162.159.195.59:2408,0.00%,174 ms
162.159.195.77:890,0.00%,174 ms
162.159.195.81:7152,0.00%,174 ms
162.159.195.104:3854,0.00%,174 ms
162.159.195.108:8742,0.00%,174 ms
162.159.195.109:859,0.00%,174 ms
162.159.195.118:859,0.00%,174 ms
162.159.195.130:890,0.00%,174 ms
162.159.195.133:3854,0.00%,174 ms
162.159.195.136:2408,0.00%,174 ms
162.159.195.139:890,0.00%,174 ms
162.159.195.142:890,0.00%,174 ms
162.159.195.146:1387,0.00%,174 ms
162.159.195.147:7152,0.00%,174 ms
162.159.195.151:8742,0.00%,174 ms
162.159.195.151:854,0.00%,174 ms
162.159.195.173:854,0.00%,174 ms
162.159.195.177:7152,0.00%,174 ms
162.159.195.187:1387,0.00%,174 ms
162.159.195.198:854,0.00%,174 ms
162.159.195.220:854,0.00%,174 ms
162.159.195.237:854,0.00%,174 ms
162.159.192.5:1018,0.00%,175 ms
162.159.192.14:8742,0.00%,175 ms
162.159.192.18:7152,0.00%,175 ms
162.159.192.25:1387,0.00%,175 ms
162.159.192.25:8742,0.00%,175 ms
162.159.192.26:8742,0.00%,175 ms
162.159.192.26:3854,0.00%,175 ms
162.159.192.28:942,0.00%,175 ms
162.159.192.30:890,0.00%,175 ms
162.159.192.34:8742,0.00%,175 ms
162.159.192.38:890,0.00%,175 ms
162.159.192.38:1387,0.00%,175 ms
162.159.192.69:942,0.00%,175 ms
162.159.192.73:1018,0.00%,175 ms
162.159.192.74:7152,0.00%,175 ms
162.159.192.91:859,0.00%,175 ms
162.159.192.102:7152,0.00%,175 ms
162.159.192.104:1387,0.00%,175 ms
162.159.192.113:2408,0.00%,175 ms
162.159.192.119:955,0.00%,175 ms
162.159.192.147:890,0.00%,175 ms
162.159.192.151:890,0.00%,175 ms
162.159.192.163:859,0.00%,175 ms
162.159.192.172:942,0.00%,175 ms
162.159.192.172:1387,0.00%,175 ms
162.159.192.221:859,0.00%,175 ms
162.159.192.225:854,0.00%,175 ms
162.159.192.228:955,0.00%,175 ms
162.159.192.238:1387,0.00%,175 ms
162.159.192.246:1018,0.00%,175 ms
162.159.192.252:955,0.00%,175 ms
162.159.195.13:8742,0.00%,175 ms
162.159.195.15:1018,0.00%,175 ms
162.159.195.20:942,0.00%,175 ms
162.159.195.20:8742,0.00%,175 ms
162.159.195.38:8742,0.00%,175 ms
162.159.195.48:942,0.00%,175 ms
162.159.195.48:3854,0.00%,175 ms
162.159.195.54:1387,0.00%,175 ms
162.159.195.65:854,0.00%,175 ms
162.159.195.77:8742,0.00%,175 ms
162.159.195.108:3854,0.00%,175 ms
162.159.195.114:942,0.00%,175 ms
162.159.195.132:955,0.00%,175 ms
162.159.195.136:942,0.00%,175 ms
162.159.195.141:3854,0.00%,175 ms
162.159.195.156:955,0.00%,175 ms
162.159.195.169:955,0.00%,175 ms
162.159.195.169:1387,0.00%,175 ms
162.159.195.180:890,0.00%,175 ms
162.159.195.195:7152,0.00%,175 ms
162.159.195.202:942,0.00%,175 ms
162.159.195.220:3854,0.00%,175 ms
162.159.195.222:859,0.00%,175 ms
162.159.192.15:955,0.00%,176 ms
162.159.192.17:3854,0.00%,176 ms
162.159.192.23:3854,0.00%,176 ms
162.159.192.24:8742,0.00%,176 ms
162.159.192.26:854,0.00%,176 ms
162.159.192.29:854,0.00%,176 ms
162.159.192.30:955,0.00%,176 ms
162.159.192.31:890,0.00%,176 ms
162.159.192.32:890,0.00%,176 ms
162.159.192.57:7152,0.00%,176 ms
162.159.192.58:1018,0.00%,176 ms
162.159.192.61:1018,0.00%,176 ms
162.159.192.61:854,0.00%,176 ms
162.159.192.63:890,0.00%,176 ms
162.159.192.70:1018,0.00%,176 ms
162.159.192.73:3854,0.00%,176 ms
162.159.192.74:859,0.00%,176 ms
162.159.192.76:8742,0.00%,176 ms
162.159.192.78:7152,0.00%,176 ms
162.159.192.80:3854,0.00%,176 ms
162.159.192.84:942,0.00%,176 ms
162.159.192.93:942,0.00%,176 ms
162.159.192.98:8742,0.00%,176 ms
162.159.192.117:942,0.00%,176 ms
162.159.192.118:890,0.00%,176 ms
162.159.192.119:1387,0.00%,176 ms
162.159.192.133:1018,0.00%,176 ms
162.159.192.143:859,0.00%,176 ms
162.159.192.143:8742,0.00%,176 ms
162.159.192.150:1387,0.00%,176 ms
162.159.192.151:7152,0.00%,176 ms
162.159.192.152:859,0.00%,176 ms
162.159.192.152:942,0.00%,176 ms
162.159.192.232:859,0.00%,176 ms
162.159.192.243:2408,0.00%,176 ms
162.159.195.19:8742,0.00%,176 ms
162.159.195.34:859,0.00%,176 ms
162.159.195.38:955,0.00%,176 ms
162.159.195.93:1387,0.00%,176 ms
162.159.195.110:1018,0.00%,176 ms
162.159.195.151:3854,0.00%,176 ms
162.159.195.152:1387,0.00%,176 ms
162.159.195.190:955,0.00%,176 ms
162.159.195.216:890,0.00%,176 ms
162.159.192.18:1018,0.00%,177 ms
162.159.192.29:955,0.00%,177 ms
162.159.192.30:942,0.00%,177 ms
162.159.192.35:890,0.00%,177 ms
162.159.192.62:7152,0.00%,177 ms
162.159.192.68:955,0.00%,177 ms
162.159.192.87:854,0.00%,177 ms
162.159.192.99:890,0.00%,177 ms
162.159.192.114:890,0.00%,177 ms
162.159.192.116:1018,0.00%,177 ms
162.159.192.119:1018,0.00%,177 ms
162.159.192.133:854,0.00%,177 ms
162.159.192.140:8742,0.00%,177 ms
162.159.192.154:1018,0.00%,177 ms
162.159.192.196:942,0.00%,177 ms
162.159.192.224:890,0.00%,177 ms
162.159.192.224:1018,0.00%,177 ms
162.159.192.235:859,0.00%,177 ms
162.159.195.34:890,0.00%,177 ms
162.159.195.34:955,0.00%,177 ms
162.159.195.40:1387,0.00%,177 ms
162.159.195.48:1018,0.00%,177 ms
162.159.195.54:942,0.00%,177 ms
162.159.195.66:890,0.00%,177 ms
162.159.195.76:859,0.00%,177 ms
162.159.195.93:942,0.00%,177 ms
162.159.195.100:854,0.00%,177 ms
162.159.195.128:854,0.00%,177 ms
162.159.195.175:854,0.00%,177 ms
162.159.195.186:3854,0.00%,177 ms
162.159.195.233:854,0.00%,177 ms
162.159.192.5:3854,0.00%,178 ms
162.159.192.8:890,0.00%,178 ms
162.159.192.15:942,0.00%,178 ms
162.159.192.30:3854,0.00%,178 ms
162.159.192.57:1018,0.00%,178 ms
162.159.192.63:3854,0.00%,178 ms
162.159.192.68:942,0.00%,178 ms
162.159.192.70:1387,0.00%,178 ms
162.159.192.112:8742,0.00%,178 ms
162.159.192.119:859,0.00%,178 ms
162.159.192.119:8742,0.00%,178 ms
162.159.192.126:859,0.00%,178 ms
162.159.192.142:7152,0.00%,178 ms
162.159.192.142:8742,0.00%,178 ms
162.159.192.155:955,0.00%,178 ms
162.159.192.160:890,0.00%,178 ms
162.159.192.162:1387,0.00%,178 ms
162.159.192.224:8742,0.00%,178 ms
162.159.192.238:854,0.00%,178 ms
162.159.195.20:955,0.00%,178 ms
162.159.195.42:890,0.00%,178 ms
162.159.195.47:3854,0.00%,178 ms
162.159.195.76:8742,0.00%,178 ms
162.159.195.76:3854,0.00%,178 ms
162.159.195.104:859,0.00%,178 ms
162.159.195.104:854,0.00%,178 ms
162.159.195.118:3854,0.00%,178 ms
162.159.195.130:859,0.00%,178 ms
162.159.195.143:1387,0.00%,178 ms
162.159.192.8:854,0.00%,179 ms
162.159.192.12:955,0.00%,179 ms
162.159.192.13:942,0.00%,179 ms
162.159.192.35:2408,0.00%,179 ms
162.159.192.38:854,0.00%,179 ms
162.159.192.42:8742,0.00%,179 ms
162.159.192.53:8742,0.00%,179 ms
162.159.192.57:8742,0.00%,179 ms
162.159.192.58:890,0.00%,179 ms
162.159.192.61:8742,0.00%,179 ms
162.159.192.133:955,0.00%,179 ms
162.159.192.141:890,0.00%,179 ms
162.159.192.224:859,0.00%,179 ms
162.159.192.228:7152,0.00%,179 ms
162.159.192.232:7152,0.00%,179 ms
162.159.192.232:1018,0.00%,179 ms
162.159.192.232:854,0.00%,179 ms
162.159.192.233:859,0.00%,179 ms
162.159.192.233:1018,0.00%,179 ms
162.159.192.233:1387,0.00%,179 ms
162.159.195.13:955,0.00%,179 ms
162.159.195.49:7152,0.00%,179 ms
162.159.195.114:955,0.00%,179 ms
162.159.195.153:7152,0.00%,179 ms
162.159.195.202:7152,0.00%,179 ms
162.159.195.220:942,0.00%,179 ms
162.159.192.8:1018,0.00%,180 ms
162.159.192.12:1018,0.00%,180 ms
162.159.192.13:859,0.00%,180 ms
162.159.192.13:8742,0.00%,180 ms
162.159.192.13:854,0.00%,180 ms
162.159.192.13:2408,0.00%,180 ms
162.159.192.21:3854,0.00%,180 ms
162.159.192.28:2408,0.00%,180 ms
162.159.192.68:1018,0.00%,180 ms
162.159.192.78:854,0.00%,180 ms
162.159.192.80:1387,0.00%,180 ms
162.159.192.80:2408,0.00%,180 ms
162.159.192.81:859,0.00%,180 ms
162.159.192.87:2408,0.00%,180 ms
162.159.192.94:942,0.00%,180 ms
162.159.192.98:859,0.00%,180 ms
162.159.192.112:2408,0.00%,180 ms
162.159.192.114:859,0.00%,180 ms
162.159.192.115:1387,0.00%,180 ms
162.159.192.120:890,0.00%,180 ms
162.159.192.141:3854,0.00%,180 ms
162.159.192.147:942,0.00%,180 ms
162.159.192.227:8742,0.00%,180 ms
162.159.192.228:8742,0.00%,180 ms
162.159.192.232:942,0.00%,180 ms
162.159.192.238:859,0.00%,180 ms
162.159.192.254:8742,0.00%,180 ms
162.159.195.15:7152,0.00%,180 ms
162.159.195.15:8742,0.00%,180 ms
162.159.195.44:1018,0.00%,180 ms
162.159.195.44:1387,0.00%,180 ms
162.159.195.68:890,0.00%,180 ms
162.159.195.76:890,0.00%,180 ms
162.159.195.80:859,0.00%,180 ms
162.159.195.108:2408,0.00%,180 ms
162.159.195.121:859,0.00%,180 ms
162.159.195.153:955,0.00%,180 ms
162.159.195.175:1387,0.00%,180 ms
162.159.195.177:854,0.00%,180 ms
162.159.195.180:7152,0.00%,180 ms
162.159.195.180:1018,0.00%,180 ms
162.159.192.16:890,0.00%,181 ms
162.159.192.17:1387,0.00%,181 ms
162.159.192.31:2408,0.00%,181 ms
162.159.192.77:3854,0.00%,181 ms
162.159.192.126:942,0.00%,181 ms
162.159.192.140:890,0.00%,181 ms
162.159.192.140:859,0.00%,181 ms
162.159.192.141:854,0.00%,181 ms
162.159.192.148:7152,0.00%,181 ms
162.159.192.187:7152,0.00%,181 ms
162.159.192.226:854,0.00%,181 ms
162.159.192.231:890,0.00%,181 ms
162.159.192.231:3854,0.00%,181 ms
162.159.192.235:7152,0.00%,181 ms
162.159.195.26:2408,0.00%,181 ms
162.159.195.106:859,0.00%,181 ms
162.159.195.216:2408,0.00%,181 ms
162.159.192.15:8742,0.00%,182 ms
162.159.192.16:8742,0.00%,182 ms
162.159.192.18:890,0.00%,182 ms
162.159.192.62:1387,0.00%,182 ms
162.159.192.77:1387,0.00%,182 ms
162.159.192.84:890,0.00%,182 ms
162.159.192.99:7152,0.00%,182 ms
162.159.192.113:8742,0.00%,182 ms
162.159.192.115:854,0.00%,182 ms
162.159.192.140:955,0.00%,182 ms
162.159.192.225:1018,0.00%,182 ms
162.159.192.225:1387,0.00%,182 ms
162.159.192.227:890,0.00%,182 ms
162.159.192.228:1018,0.00%,182 ms
162.159.192.231:942,0.00%,182 ms
162.159.192.235:955,0.00%,182 ms
162.159.195.20:890,0.00%,182 ms
162.159.195.51:3854,0.00%,182 ms
162.159.195.81:1018,0.00%,182 ms
162.159.195.104:955,0.00%,182 ms
162.159.195.132:942,0.00%,182 ms
162.159.195.216:942,0.00%,182 ms
162.159.192.42:890,0.00%,183 ms
162.159.192.42:942,0.00%,183 ms
162.159.192.56:1018,0.00%,183 ms
162.159.192.59:8742,0.00%,183 ms
162.159.192.63:7152,0.00%,183 ms
162.159.192.80:7152,0.00%,183 ms
